Project Name,Checkpoint Name,Created On,File Name,Method,Complexity,Statements,Maximum Depth,Calls
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\assy.cpp,Is_Param_In_Predefined_Assy(),4,6,3,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\assy.cpp,Post_Params_Into_Assy(),25,67,11,18
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\assy.cpp,Put_Params_Into_Assy(),16,48,8,11
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\Base64_Rest.cpp,Base64.Decode(),34,64,8,21
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\Base64_Rest.cpp,Base64.Encode(),7,35,4,13
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\BasicTFTP\BasicTFTP.c,portTASK_FUNCTION(),13,42,6,40
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\BasicTFTP\BasicTFTP.c,tftpd_close_data_file(),1,2,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\BasicTFTP\BasicTFTP.c,tftpd_open_data_file(),1,2,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\BasicTFTP\BasicTFTP.c,tftpd_read_data_file(),3,9,2,2
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\BasicTFTP\BasicTFTP.c,tftpd_read_file(),16,63,5,53
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\BasicTFTP\BasicTFTP.c,tftpd_send_error(),5,7,3,13
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\BasicTFTP\BasicTFTP.c,tftpd_write_data_file(),1,4,1,2
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\BasicTFTP\BasicTFTP.c,tftpd_write_file(),18,76,6,67
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\BIN_ASCII_Conversion.cpp,BIN_ASCII_Conversion.byte_to_str(),1,3,1,6
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\BIN_ASCII_Conversion.cpp,BIN_ASCII_Conversion.dfloat_to_str(),1,10,1,12
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\BIN_ASCII_Conversion.cpp,BIN_ASCII_Conversion.dword_to_str(),1,6,1,8
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\BIN_ASCII_Conversion.cpp,BIN_ASCII_Conversion.float_to_str(),1,1,1,1
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\BIN_ASCII_Conversion.cpp,BIN_ASCII_Conversion.word_to_str(),1,4,1,6
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\diag.cpp,s_diag_write_cb(),10,37,4,44
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\diag.cpp,s_lwip_diag_cb(),9,20,4,14
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\diag.cpp,Update_Ethernet_Handle(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_ftfe.c,ftfe_flash_command_sequence (),22,55,3,16
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_ftfe.c,ftfe_flash_deinit (),1,0,0,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_ftfe.c,ftfe_flash_erase_sector (),2,19,2,4
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_ftfe.c,ftfe_flash_init(),2,3,2,1
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_ftfe.c,ftfe_flash_initialize_banks(),1,7,1,8
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_ftfe.c,ftfe_flash_prog_check (),1,18,1,2
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_ftfe.c,ftfe_flash_ram_end(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_ftfe.c,ftfe_flash_ram_flush(),4,17,2,4
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_ftfe.c,ftfe_flash_ram_ready(),2,3,2,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_ftfe.c,ftfe_flash_write_phrase (),8,37,3,2
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_ftfe.c,ftfe_init_ram_function (),3,10,2,2
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_ftfe.c,ftfe_ram_function (),8,10,2,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_ftfe.c,ftfe_ram_function_end(),1,0,0,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_ftfe.c,kinetis_flash_initialize(),1,1,1,2
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_ftfe.c,kinetis_flash_initialize_end(),1,0,0,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_ftfe.c,kinetis_flash_invalidate_cache (),1,2,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_ftfe.c,kinetis_flash_invalidate_cache_end(),1,0,0,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_mk60.c,ffte_flash_ioctl (),3,9,3,2
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_mk60.c,ftfe_deinit_ram_function (),2,3,2,2
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_mk60.c,ftfe_flash_command_sequence (),22,61,3,22
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_mk60.c,ftfe_flash_deinit (),1,5,1,6
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_mk60.c,ftfe_flash_erase_sector (),7,19,4,1
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_mk60.c,ftfe_flash_init (),5,17,2,10
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_mk60.c,ftfe_flash_swap (),20,39,3,14
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_mk60.c,ftfe_flash_swap_and_reset (),2,6,2,2
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_mk60.c,ftfe_flash_swap_command (),1,12,1,2
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_mk60.c,ftfe_flash_swap_status (),2,13,2,2
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_mk60.c,ftfe_flash_write_sector (),8,37,3,1
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_mk60.c,ftfe_flash_write_sector_pa_ram (),7,29,2,3
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_mk60.c,ftfe_init_ram_function (),2,9,2,4
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_mk60.c,ftfe_ram_function (),2,3,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\flash_mk60.c,ftfe_ram_function_end(),1,0,0,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Check_Rollback_Validity(),9,16,6,5
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Clear_Scratch_Area(),6,14,4,14
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Common_Sfu_Task(),58,138,9,100
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Copy_Scratch_To_Destination(),4,10,3,10
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Create_Session(),4,15,3,4
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Delete_Session(),1,4,1,2
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,erase_finish_callback(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Erase_Flash_Memory(),7,12,4,4
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Erase_Memory(),17,39,6,8
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Firmware_Details_Cb(),30,98,12,116
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,fw_check_lock(),5,12,2,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,fw_header_data_begin(),1,2,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Fw_Parse_Image_Id_Cb(),16,28,6,13
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,fw_reboot(),1,2,1,1
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,fw_www_data_begin(),3,11,2,11
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,fw_www_get_file(),1,2,1,2
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,fw_www_get_file_data(),1,2,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,fw_www_get_filename(),1,2,1,2
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,fw_www_get_filesize(),1,2,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,fw_www_get_mimetype(),1,2,1,2
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,fw_www_get_mimetype_length(),1,2,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,fw_www_init_search_ctx(),1,3,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,fw_www_match_count(),4,6,2,2
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,fw_www_search(),13,29,5,10
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,fw_www_total_entries(),1,1,1,4
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Get_App_Fw_Upgrade_State(),1,3,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Init_Fw_Bin_Requst_Cb(),36,69,12,26
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Is_Flash_Op_In_Progress(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Is_Session_Alive(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Parse_Command_Cb(),12,17,3,16
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Parse_Fw_Bin_Cb(),149,293,13,71
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Parse_Fw_Resources_Cb(),17,28,7,17
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Processor_Details_Cb(),24,76,9,105
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Prod_Info_Spec_cb(),24,77,9,78
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Reset_Validate_Flags(),1,4,1,2
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,s_assign_pages(),5,9,3,9
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,s_check_upload_integrity(),13,22,5,3
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,s_update_firmware_information(),7,16,3,20
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Save_Chunk_Data(),4,9,3,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Session_cb(),28,48,7,44
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Session_Create_Wait_Time(),1,3,1,2
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Session_Delete_Wait_Time(),14,24,5,9
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Session_Mgmt_cb(),100,182,11,61
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Set_App_Fw_Upgrade_State(),1,3,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Setup_Firmware_Upload(),1,9,1,4
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Status_cb(),45,88,12,50
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,update_flash_erase_type(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Update_Octload_Info(),1,3,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Update_Session_Timer(),1,1,1,1
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Validate_cb(),59,107,15,95
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Validate_Image(),14,28,7,12
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,Web_Fw_Upgrade_Status(),1,3,1,4
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\fw.cpp,web_page_init(),3,7,3,8
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\hams.c,Digest_Data_Extract(),24,59,5,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\hams.c,hams_custom_headers(),4,13,2,6
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\hams.c,hams_echo_query(),8,17,3,9
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\hams.c,hams_init(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\hams.c,hams_integrity_check(),5,10,2,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\hams.c,hams_parser_feed(),271,715,16,230
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\hams.c,hams_parser_init(),4,29,3,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\hams.c,hams_recv(),31,89,10,40
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\hams.c,hams_response_header(),50,152,6,49
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\hams.c,hams_start_response(),27,136,4,126
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\hams.c,s_check_multipart_boundary(),12,22,4,1
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\hams.c,s_hams_echo(),6,10,3,5
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\hams.c,s_hams_end_response(),3,8,2,6
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\hams.c,s_util_match_key(),17,30,5,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\hams.h,hams_can_respond(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\hams.h,hams_check_comm_error(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\hams.h,hams_check_headers_ended(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\hams.h,hams_has_uri_part(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\hams.h,hams_respond_error(),1,3,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd.cpp,close_conn(),1,5,1,8
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd.cpp,drop_recv(),4,6,2,6
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd.cpp,echo_cb_err(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd.cpp,echo_cb_recv(),8,20,3,16
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd.cpp,echo_cb_sent(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd.cpp,http_accept(),4,18,3,16
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd.cpp,http_cb_err(),2,6,2,6
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd.cpp,http_cb_poll(),5,10,4,8
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd.cpp,http_cb_recv(),26,64,7,44
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd.cpp,http_cb_sent(),4,8,3,8
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd.cpp,http_serverif_send_size(),3,5,2,2
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd.cpp,httpd_init(),2,9,2,11
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd.cpp,InvalidRamPtr(),4,4,2,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd.cpp,Is_Http_Conn_Enabled(),3,6,2,2
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd.cpp,Is_Tls_Conn_Enabled(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd.cpp,s_send_cb(),12,25,4,16
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd.cpp,Set_Tls_Enable(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_basic_authentication.cpp,httpd_basic_authentication.getPasswordExemptionLevel(),5,19,3,3
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_basic_authentication.cpp,httpd_basic_authentication.getRequestLevel(),12,44,7,7
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_basic_authentication.cpp,httpd_basic_authentication.initAuthenticationDCI(),2,14,2,13
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_basic_authentication.cpp,httpd_basic_authentication.s_auth_cb(),10,26,4,4
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_common.cpp,caseInsensitiveStrNCmp(),11,23,4,4
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_digest_authentication.cpp,httpd_digest_authentication.from16BytesTo32Bits(),11,26,4,3
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_digest_authentication.cpp,httpd_digest_authentication.from16BytesTo32Hex(),2,6,2,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_digest_authentication.cpp,httpd_digest_authentication.from32BitsTo16Bytes(),6,15,3,4
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_digest_authentication.cpp,httpd_digest_authentication.from32HexTo16Bytes(),15,29,4,1
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_digest_authentication.cpp,get_dci_source_id(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_digest_authentication.cpp,httpd_digest_authentication.getNonce(),1,2,1,2
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_digest_authentication.cpp,httpd_digest_authentication.getOpaque(),1,1,1,1
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_digest_authentication.cpp,httpd_digest_authentication.getPasswordExemptionLevel(),5,19,3,4
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_digest_authentication.cpp,httpd_digest_authentication.getRequestLevel(),17,80,9,24
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_digest_authentication.cpp,httpd_digest_authentication.initAuthenticationDCI(),2,14,2,13
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_digest_authentication.cpp,httpd_digest_authentication.initAuthenticationRandom(),1,2,1,2
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_digest_authentication.cpp,httpd_digest_authentication.initializeLocations(),1,0,0,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_digest_authentication.cpp,httpd_digest_authentication.isConnectionAlive(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_digest_authentication.cpp,httpd_digest_authentication.isStaleTimeOut(),9,24,4,4
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_digest_authentication.cpp,httpd_digest_authentication.isValidNonce(),6,11,5,3
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_digest_authentication.cpp,httpd_digest_authentication.isValidNonceCount(),9,10,4,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_digest_authentication.cpp,httpd_digest_authentication.s_auth_cb(),8,36,5,9
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.cpp,httpd_rest_dci.findIndexREST(),8,20,4,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.cpp,httpd_rest_dci.getAssyAllSize(),5,21,3,20
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.cpp,httpd_rest_dci.getParamAllSize(),3,7,3,7
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.cpp,httpd_rest_dci.getParamExtraSize(),1,1,1,2
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.cpp,httpd_rest_dci.includedInParamAll(),11,13,2,8
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.cpp,httpd_rest_dci.init_httpd_rest_dci(),1,20,1,20
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.h,httpd_rest_dci.getCustomAssy(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.h,httpd_rest_dci.getCustomAssyExtraSize(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.h,httpd_rest_dci.getCustomAssyId(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.h,httpd_rest_dci.getCustomAssyName(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.h,httpd_rest_dci.getCustomAssyNameLen(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.h,httpd_rest_dci.getCustomAssyNumber(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.h,httpd_rest_dci.getNumberofCustomAssemblies(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.h,httpd_rest_dci.getNumberOfParameters(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.h,httpd_rest_dci.getNumberofPredefinedAssemblies(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.h,httpd_rest_dci.getParamId(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.h,httpd_rest_dci.getParamName(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.h,httpd_rest_dci.getParamNameLen(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.h,httpd_rest_dci.getPredefinedAssy(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.h,httpd_rest_dci.getPredefinedAssyExtraSize(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.h,httpd_rest_dci.getPredefinedAssyId(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.h,httpd_rest_dci.getPredefinedAssyName(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.h,httpd_rest_dci.getPredefinedAssyNameLen(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.h,httpd_rest_dci.getPredefinedAssyNumber(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.h,httpd_rest_dci.getRestStruct(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.h,httpd_rest_dci.getTotalNumberOfAssemblies(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.h,httpd_rest_dci.includedInCustomAssyAll(),2,3,3,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.h,httpd_rest_dci.includedInPredefinedAssyAll(),2,3,3,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\httpd_rest_dci.h,httpd_rest_dci.setRestStruct(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\INT_ASCII_Conversion.cpp,INT_ASCII_Conversion.sint32_to_str(),5,14,3,13
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\INT_ASCII_Conversion.cpp,INT_ASCII_Conversion.sint64_to_str(),5,11,3,4
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\INT_ASCII_Conversion.cpp,INT_ASCII_Conversion.str_hex_to_8Bytes(),28,44,6,9
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\INT_ASCII_Conversion.cpp,INT_ASCII_Conversion.str_hex_to_bool(),7,16,4,6
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\INT_ASCII_Conversion.cpp,INT_ASCII_Conversion.str_hex_to_byte(),7,19,4,8
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\INT_ASCII_Conversion.cpp,INT_ASCII_Conversion.str_hex_to_Bytes(),18,29,6,4
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\INT_ASCII_Conversion.cpp,INT_ASCII_Conversion.str_hex_to_dfloat(),5,14,3,5
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\INT_ASCII_Conversion.cpp,INT_ASCII_Conversion.str_hex_to_dword(),7,19,4,7
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\INT_ASCII_Conversion.cpp,INT_ASCII_Conversion.str_hex_to_float(),7,19,4,7
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\INT_ASCII_Conversion.cpp,INT_ASCII_Conversion.str_hex_to_word(),7,19,4,8
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\INT_ASCII_Conversion.cpp,INT_ASCII_Conversion.str_to_bool(),7,16,3,7
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\INT_ASCII_Conversion.cpp,INT_ASCII_Conversion.str_to_sint16(),16,33,5,11
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\INT_ASCII_Conversion.cpp,INT_ASCII_Conversion.str_to_sint32(),8,16,3,9
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\INT_ASCII_Conversion.cpp,INT_ASCII_Conversion.str_to_sint64(),16,33,5,11
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\INT_ASCII_Conversion.cpp,INT_ASCII_Conversion.str_to_sint8(),8,16,3,9
Babelfish Analysis,Baseline,07 Feb 2018,Ethernet\Web\INT_ASCII_Conversion.cpp,INT_ASCII_Conversion.str_to_uint16(),19,32,6,10
